07-06-2019	00001	LISTA.TXT
1	405961446	2	393.03	364.59	347.23	326.04	346.85	29/4/2019
1	405961621	1	180.47	167.41	159.44	149.71	159.27	29/4/2019
1	405961621	2	180.47	167.41	159.44	149.71	159.27	29/4/2019
1	405961630	1	278.17	258.04	245.75	230.75	245.48	29/4/2019
1	405961630	2	278.17	258.04	245.75	230.75	245.48	29/4/2019
1	405961635	1	334.7	310.48	295.7	277.65	295.37	29/4/2019
1	405961635	2	334.7	310.48	295.7	277.65	295.37	29/4/2019
1	405961646	1	429.12	398.07	379.11	355.97	378.69	29/4/2019
1	405961646	2	429.12	398.07	379.11	355.97	378.69	29/4/2019
1	405961821	1	252.95	234.65	223.48	209.84	223.23	29/4/2019
1	405961821	2	252.95	234.65	223.48	209.84	223.23	29/4/2019
1	405961830	1	332.15	308.12	293.45	275.54	293.13	29/4/2019
1	405961830	2	332.15	308.12	293.45	275.54	293.13	29/4/2019
1	405961846	1	460.91	427.56	407.2	382.35	406.76	29/4/2019
1	405961846	2	460.91	427.56	407.2	382.35	406.76	29/4/2019
1	405962020	1	288.77	267.88	255.12	239.55	254.84	29/4/2019
1	405962020	2	288.77	267.88	255.12	239.55	254.84	29/4/2019
1	405962030	1	390.38	362.13	344.89	323.84	344.51	29/4/2019
1	405962030	2	390.38	362.13	344.89	323.84	344.51	29/4/2019
1	405962046	1	496.4	460.48	438.55	411.78	438.06	29/4/2019
1	405962046	2	496.4	460.48	438.55	411.78	438.06	29/4/2019
1	405962225	1	376.11	348.9	332.29	312.01	331.93	29/4/2019
1	405962225	2	376.11	348.9	332.29	312.01	331.93	29/4/2019
1	405962235	1	450.27	417.69	397.8	373.52	397.36	29/4/2019
1	405962235	2	450.27	417.69	397.8	373.52	397.36	29/4/2019
1	405962246	1	533.67	495.06	471.49	442.71	470.97	29/4/2019
1	405962246	2	533.67	495.06	471.49	442.71	470.97	29/4/2019
1	405962425	1	440.26	408.4	388.95	365.21	388.52	29/4/2019
1	405962425	2	440.26	408.4	388.95	365.21	388.52	29/4/2019
1	405962525	1	635.64	589.65	561.57	527.3	560.96	29/4/2019
1	405962525	2	635.64	589.65	561.57	527.3	560.96	29/4/2019
1	405962546	1	654.93	607.54	578.61	543.3	577.98	29/4/2019
1	405962546	2	654.93	607.54	578.61	543.3	577.98	29/4/2019
1	405967	1	0.02	0.02	0.02	0.02	0.02	29/4/2019
1	405967	2	0.02	0.02	0.02	0.02	0.02	29/4/2019
1	40577104	1	30.12	27.94	26.61	24.99	26.59	29/4/2019
1	40577104	2	30.12	27.94	26.61	24.99	26.59	29/4/2019
1	40577105	1	32.49	30.14	28.7	26.95	28.67	29/4/2019
1	40577105	2	32.49	30.14	28.7	26.95	28.67	29/4/2019
1	40577106	1	40.08	37.18	35.41	33.25	35.37	29/4/2019
1	40577106	2	40.08	37.18	35.41	33.25	35.37	29/4/2019
1	40577108	1	55.04	51.06	48.63	45.66	48.57	29/4/2019
1	40577108	2	55.04	51.06	48.63	45.66	48.57	29/4/2019
1	40577110	1	77.82	72.19	68.75	64.55	68.67	29/4/2019
1	40577110	2	77.82	72.19	68.75	64.55	68.67	29/4/2019
1	40577112	1	128.2	118.92	113.26	106.35	113.14	29/4/2019
1	40577112	2	128.2	118.92	113.26	106.35	113.14	29/4/2019
1	40577114	1	186.22	172.75	164.52	154.48	164.34	29/4/2019
1	40577114	2	186.22	172.75	164.52	154.48	164.34	29/4/2019
1	40577306	1	130.22	120.8	115.05	108.03	114.93	29/4/2019
1	40577306	2	130.22	120.8	115.05	108.03	114.93	29/4/2019
1	40577308	1	170.59	158.25	150.71	141.51	150.54	29/4/2019
1	40577308	2	170.59	158.25	150.71	141.51	150.54	29/4/2019
1	40577310	1	188.53	174.89	166.56	156.39	166.37	29/4/2019
1	40577310	2	188.53	174.89	166.56	156.39	166.37	29/4/2019
1	40577312	1	272.25	252.55	240.52	225.84	240.25	29/4/2019
